id,carat,cut,color,clarity,depth,table,price,x,y,z
37134,0.4,Ideal,F,VS1,61.8,55.0,971,4.76,4.78,2.95
45646,0.25,Ideal,H,VVS1,60.2,56.0,525,4.1,4.11,2.47
118,0.7,Ideal,E,VS2,60.7,58.0,2762,5.73,5.76,3.49
26279,2.02,Good,I,VS1,65.5,57.0,15765,7.88,7.96,5.19
34365,0.41,Ideal,E,VS1,62.3,53.0,863,4.74,4.76,2.96
30822,0.33,Premium,E,SI1,62.7,56.0,743,4.45,4.39,2.77
47542,0.52,Ideal,F,VS1,61.6,56.0,1872,5.2,5.16,3.18
3752,0.7,Ideal,D,SI1,61.8,56.0,3454,5.7,5.72,3.53
37718,0.34,Premium,G,VVS2,61.4,59.0,995,4.52,4.47,2.76
44039,0.97,Fair,G,I1,57.2,60.0,1547,6.59,6.36,3.72
33408,0.28,Premium,E,VVS1,62.9,52.0,828,4.21,4.18,2.64
43259,0.55,Good,F,SI1,64.3,57.9,1400,5.16,5.21,3.33
49821,0.61,Ideal,G,VS1,61.9,56.0,2167,5.43,5.45,3.37
455,0.63,Ideal,F,VVS2,61.5,56.0,2817,5.48,5.52,3.38
18019,1.01,Ideal,G,VS1,61.2,57.0,7290,6.42,6.47,3.95
32604,0.31,Premium,F,VS2,59.0,59.0,802,4.47,4.44,2.63
7331,0.91,Very Good,G,VS1,63.4,54.0,4209,6.24,6.07,3.9
9016,1.2,Premium,J,SI1,60.7,60.0,4514,6.88,6.92,4.19
8150,1.1,Very Good,I,SI1,62.7,58.0,4356,6.54,6.58,4.11
50364,0.53,Ideal,G,IF,61.9,56.0,2247,5.18,5.22,3.21
45275,0.54,Very Good,D,SI1,62.1,58.0,1662,5.21,5.23,3.24
18114,1.01,Very Good,E,VS1,62.9,60.0,7332,6.33,6.43,4.01
10759,1.01,Good,E,SI1,60.9,64.0,4853,6.29,6.22,3.81
40742,0.36,Ideal,G,VVS1,61.7,55.0,1163,4.58,4.6,2.83
33066,0.32,Ideal,H,IF,61.2,57.0,814,4.41,4.44,2.71
23915,1.02,Ideal,E,VVS1,62.2,58.0,12035,6.42,6.44,4.0
50600,0.82,Premium,J,SI1,61.2,58.0,2283,6.04,5.99,3.68
27991,0.3,Premium,E,VS2,62.0,60.0,658,4.23,4.26,2.63
14618,1.26,Premium,G,SI2,59.1,59.0,5899,7.09,7.05,4.18
18856,1.52,Ideal,H,SI1,61.5,57.0,7729,7.39,7.31,4.52
34583,0.32,Very Good,G,IF,62.9,55.0,872,4.37,4.4,2.75
5048,0.31,Premium,H,SI1,62.3,55.0,573,4.36,4.34,2.71
37662,0.42,Ideal,F,SI1,62.0,57.0,992,4.83,4.81,2.99
12177,1.2,Very Good,G,SI2,62.1,56.0,5183,6.79,6.87,4.24
2804,0.91,Premium,G,SI1,62.5,56.0,3262,6.3,6.18,3.9
19341,1.5,Good,G,SI2,64.3,57.0,8043,7.2,7.29,4.66
3745,0.3,Very Good,F,VS1,61.0,60.0,570,4.3,4.22,2.6
21090,1.18,Ideal,G,VVS1,61.1,57.0,9260,6.84,6.78,4.16
26917,1.93,Premium,H,VS1,60.5,60.0,16941,7.98,8.06,4.85
50672,0.34,Ideal,D,IF,59.8,57.0,2287,4.57,4.59,2.74
43811,0.51,Good,G,VS2,63.9,56.0,1443,5.1,5.07,3.25
17408,1.36,Ideal,J,VVS2,61.9,56.0,6973,7.16,7.13,4.42
39685,0.4,Premium,F,VVS2,60.7,58.0,1088,4.7,4.75,2.87
17209,1.21,Ideal,H,SI1,62.2,54.0,6876,6.8,6.86,4.25
37056,0.43,Ideal,I,VVS1,62.2,57.0,968,4.84,4.81,3.0
21566,2.68,Very Good,I,I1,63.5,56.0,9665,8.81,8.77,5.58
4989,0.72,Ideal,F,VVS2,62.3,57.0,3740,5.72,5.74,3.57
15602,1.09,Ideal,D,SI1,62.8,54.0,6259,6.6,6.62,4.15
53679,0.79,Ideal,I,VS2,63.0,58.0,2712,5.85,5.89,3.7
766,0.76,Ideal,E,SI1,62.7,54.0,2858,5.88,5.83,3.67
42830,0.54,Very Good,F,SI1,63.0,60.0,1356,5.13,5.12,3.23
39454,0.57,Ideal,H,SI2,62.3,56.0,1077,5.31,5.28,3.3
6052,0.32,Ideal,I,VS2,61.3,56.0,576,4.43,4.38,2.7
45262,0.54,Ideal,D,SI1,60.7,56.0,1662,5.27,5.3,3.21
12171,1.18,Ideal,J,VS1,61.4,56.0,5182,6.79,6.82,4.18
37631,0.4,Premium,D,SI1,60.8,59.0,990,4.8,4.77,2.91
3061,0.73,Ideal,E,VS2,61.5,56.0,3310,5.79,5.82,3.57
2548,0.83,Ideal,D,SI2,62.1,56.0,3207,6.0,6.04,3.74
39841,0.5,Fair,E,SI1,66.5,58.0,1098,4.87,4.9,3.25
21074,1.16,Ideal,G,VVS2,62.2,56.0,9251,6.7,6.74,4.18
52495,0.51,Ideal,F,IF,62.4,55.0,2524,5.11,5.14,3.2
48010,0.54,Ideal,G,VVS2,62.0,56.0,1920,5.23,5.27,3.25
10195,0.91,Premium,E,VS2,62.8,59.0,4739,6.17,6.15,3.87
21727,1.59,Ideal,G,VS2,61.8,56.0,9794,7.51,7.44,4.62
43898,0.27,Ideal,H,VS2,60.5,57.0,509,4.19,4.17,2.53
41537,0.42,Ideal,D,VS1,62.1,56.0,1235,4.82,4.78,2.98
24143,1.7,Very Good,I,VS1,62.3,58.1,12311,7.57,7.66,4.74
46069,0.46,Ideal,E,VVS2,62.6,55.0,1736,4.95,4.92,3.09
49774,0.62,Very Good,G,VS1,60.1,58.0,2161,5.52,5.54,3.32
2168,0.82,Ideal,G,SI1,61.8,55.0,3133,6.02,6.05,3.73
34502,0.4,Very Good,G,VVS2,60.6,59.0,868,4.74,4.8,2.89
34973,0.23,Very Good,D,VVS1,60.5,55.0,472,4.01,4.02,2.43
21572,1.44,Good,G,VS1,63.6,58.0,9677,7.01,6.96,4.44
39773,0.5,Premium,F,SI2,62.2,54.0,1094,5.14,5.08,3.18
37294,0.52,Good,I,SI1,63.3,55.0,978,5.1,5.13,3.24
33555,0.41,Ideal,J,VS1,60.2,57.0,830,4.85,4.81,2.91
44615,0.53,Premium,G,VS2,60.7,59.0,1607,5.24,5.18,3.16
50552,0.73,Ideal,F,SI2,62.1,56.0,2276,5.77,5.8,3.59
51268,0.82,Fair,H,SI2,65.1,58.0,2358,5.86,5.81,3.8
43066,0.54,Good,D,SI2,59.1,65.0,1377,5.28,5.32,3.13
40015,0.51,Very Good,D,SI2,61.5,59.0,1108,5.07,5.14,3.14
38477,0.42,Ideal,G,VVS2,62.1,57.0,1031,4.77,4.8,2.97
36629,0.24,Very Good,F,VVS1,61.8,58.0,478,3.95,3.98,2.45
22040,0.31,Premium,I,VS1,59.2,60.0,628,4.45,4.4,2.62
35178,0.31,Ideal,G,IF,61.8,54.0,891,4.36,4.38,2.7
51785,0.72,Fair,D,VS2,65.4,56.0,2414,5.68,5.6,3.69
41983,0.51,Ideal,D,SI2,59.8,55.0,1264,5.17,5.23,3.11
36172,0.32,Ideal,F,IF,61.6,56.0,929,4.43,4.47,2.74
9753,0.94,Premium,E,SI1,60.0,58.0,4661,6.37,6.44,3.84
9385,0.32,Good,D,SI1,63.6,56.0,589,4.34,4.37,2.77
46289,0.71,Good,J,SI1,61.5,62.0,1755,5.61,5.66,3.47
13718,0.37,Ideal,I,VS1,60.8,56.0,603,4.67,4.71,2.85
25325,1.5,Good,E,VS2,63.9,58.0,14026,7.24,7.2,4.61
2729,0.31,Ideal,D,SI1,61.7,55.0,565,4.37,4.41,2.71
49362,1.0,Good,F,I1,63.9,59.0,2098,6.27,6.2,3.99
42735,0.51,Ideal,E,SI1,62.4,55.0,1343,5.09,5.14,3.19
41868,0.38,Ideal,D,VVS2,61.5,57.0,1257,4.67,4.63,2.86
23826,2.0,Premium,J,SI2,61.9,55.0,11899,8.09,8.06,5.0
9386,0.32,Good,D,SI1,63.3,57.0,589,4.37,4.38,2.77
1350,0.91,Very Good,E,SI2,58.6,63.0,2963,6.38,6.32,3.72
2281,0.7,Ideal,F,VVS2,62.0,57.0,3160,5.68,5.74,3.54
49660,0.71,Very Good,I,SI1,58.9,59.0,2141,5.78,5.84,3.42
13455,1.04,Very Good,F,SI1,62.9,54.0,5525,6.46,6.49,4.07
49544,0.71,Premium,I,VS2,62.7,59.0,2127,5.66,5.69,3.56
42041,0.53,Ideal,H,SI1,61.3,55.0,1268,5.23,5.27,3.22
35938,0.41,Ideal,D,SI1,63.0,56.0,920,4.8,4.75,3.01
28327,0.33,Ideal,F,VS2,61.4,57.0,666,4.45,4.48,2.74
7401,0.33,Ideal,H,VS1,61.9,56.0,579,4.44,4.48,2.76
31146,0.41,Good,H,VS2,63.4,58.0,755,4.77,4.66,2.99
52556,0.7,Premium,G,VS1,62.8,57.0,2535,5.67,5.64,3.55
25856,2.07,Ideal,H,SI1,60.6,56.0,14935,8.38,8.3,5.05
8495,0.92,Premium,F,SI1,62.1,60.0,4420,6.22,6.21,3.86
12164,1.13,Premium,E,SI1,60.8,58.0,5179,6.77,6.71,4.1
25532,2.55,Premium,I,SI2,62.9,58.0,14351,8.7,8.59,5.44
40021,0.32,Ideal,E,VVS2,62.4,56.0,1109,4.43,4.39,2.75
11452,1.01,Ideal,G,SI1,62.3,56.0,5006,6.42,6.38,3.99
13129,1.01,Very Good,H,SI1,62.9,56.0,5433,6.34,6.41,4.01
6816,1.01,Good,E,SI2,63.7,55.0,4118,6.38,6.31,4.05
2484,0.83,Very Good,G,VS2,62.7,58.0,3195,5.97,6.03,3.76
24101,1.33,Ideal,G,VVS1,62.2,54.0,12255,7.02,7.06,4.38
35634,0.35,Ideal,H,SI2,60.3,55.0,474,4.61,4.65,2.79
53138,0.74,Premium,G,VS2,60.2,60.0,2621,5.84,5.82,3.51
19267,1.09,Very Good,G,VS1,59.9,56.0,7992,6.74,6.81,4.06
12784,1.0,Ideal,E,SI1,61.6,57.0,5331,6.37,6.45,3.95
52863,0.76,Very Good,G,SI1,63.7,58.0,2579,5.75,5.8,3.68
42597,0.5,Ideal,E,SI1,59.7,62.0,1331,5.16,5.19,3.09
46195,0.5,Ideal,F,VS2,60.9,57.0,1749,5.14,5.16,3.14
48453,0.55,Premium,D,VS1,62.0,58.0,1975,5.26,5.28,3.27
49919,0.7,Very Good,G,SI1,63.3,61.0,2184,5.6,5.55,3.53
37777,0.37,Premium,E,VS1,61.5,55.0,999,4.7,4.66,2.88
16500,1.06,Very Good,G,VS1,63.4,57.0,6595,6.48,6.45,4.1
42712,0.56,Ideal,G,SI1,62.5,56.0,1340,5.21,5.28,3.28
33,0.23,Very Good,E,VS1,59.5,58.0,402,4.01,4.06,2.4
5439,0.93,Ideal,F,SI2,59.5,57.0,3828,6.37,6.33,3.78
11855,1.07,Ideal,I,VS1,62.2,58.0,5103,6.52,6.57,4.07
30109,0.32,Premium,G,VS2,60.2,57.0,720,4.45,4.42,2.67
18477,1.05,Ideal,G,VS1,61.1,56.0,7523,6.54,6.59,4.01
41687,0.5,Premium,E,SI2,59.5,59.0,1240,5.19,5.16,3.08
41158,0.38,Very Good,F,VVS1,61.6,58.0,1200,4.61,4.65,2.85
47086,0.7,Good,J,SI2,58.7,58.0,1824,5.74,5.85,3.4
28600,0.3,Very Good,E,SI1,63.1,53.0,675,4.32,4.27,2.71
16804,1.0,Premium,G,VVS2,62.5,60.0,6702,6.43,6.34,3.99
49029,0.51,Very Good,F,VVS2,60.8,56.0,2054,5.18,5.21,3.16
248,0.81,Ideal,G,SI2,61.6,56.0,2789,5.97,6.01,3.69
5402,1.01,Premium,I,SI2,62.6,55.0,3818,6.43,6.38,4.01
1482,0.84,Ideal,G,SI2,62.0,56.0,2986,6.02,6.05,3.74
11509,1.06,Ideal,H,SI1,62.1,56.0,5020,6.51,6.57,4.06
48458,0.51,Ideal,G,VVS2,62.7,55.0,1976,5.08,5.1,3.19
27192,1.7,Premium,G,VS1,61.2,57.0,17492,7.73,7.64,4.7
11510,1.01,Good,G,SI1,63.7,60.0,5021,6.28,6.32,4.01
48832,0.53,Ideal,F,VVS2,62.7,56.0,2030,5.16,6.2,3.25
53194,0.7,Ideal,E,VS2,61.4,57.0,2633,5.76,5.8,3.55
25935,2.0,Premium,H,SI1,62.0,56.0,15096,8.05,7.94,4.96
21480,1.52,Very Good,I,VS1,62.2,63.0,9576,7.26,7.23,4.51
12939,1.09,Premium,F,SI1,62.7,58.0,5384,6.56,6.51,4.1
4428,1.09,Ideal,G,I1,61.0,56.0,3614,6.66,6.62,4.05
2628,0.86,Very Good,H,SI1,59.7,59.0,3228,6.14,6.23,3.69
13262,1.0,Good,G,SI1,62.2,63.0,5483,6.36,6.41,3.97
27199,2.14,Premium,G,SI2,60.4,59.0,17513,8.32,8.38,5.04
10989,1.02,Ideal,E,SI2,61.6,55.0,4912,6.52,6.46,4.0
21906,1.58,Ideal,I,SI2,60.9,59.0,9973,7.48,7.55,4.58
17155,1.09,Ideal,E,SI1,61.8,55.0,6849,6.65,6.58,4.09
49617,0.72,Ideal,G,SI2,62.1,59.0,2139,5.71,5.76,3.56
22157,1.61,Ideal,F,SI1,60.9,57.0,10197,7.58,7.51,4.6
41070,0.46,Ideal,I,IF,62.2,55.0,1192,4.94,4.97,3.08
20966,1.51,Premium,I,SI1,61.7,60.0,9177,7.27,7.31,4.5
29908,0.35,Good,E,VS2,57.8,60.0,711,4.64,4.67,2.69
37794,0.38,Ideal,E,VS1,62.7,55.0,1000,4.6,4.65,2.9
46594,0.54,Ideal,F,VS2,60.1,56.0,1786,5.31,5.28,3.18
32120,0.42,Very Good,D,SI1,62.3,58.0,784,4.8,4.83,3.0
23549,1.51,Very Good,F,SI1,62.8,59.0,11560,7.28,7.31,4.58
8370,0.31,Very Good,F,VS2,60.7,61.0,583,4.36,4.4,2.66
33942,0.31,Ideal,H,SI1,61.1,57.0,464,4.38,4.42,2.69
51714,0.7,Very Good,F,SI1,62.9,59.0,2401,5.62,5.67,3.55
30073,0.32,Premium,E,SI1,62.2,57.0,720,4.43,4.38,2.74
48754,0.7,Good,G,SI1,64.0,55.0,2016,5.62,5.59,3.59
46764,0.53,Ideal,E,VS2,61.5,56.0,1801,5.23,5.18,3.2
23138,1.5,Ideal,H,VS2,62.8,57.0,11159,7.3,7.25,4.57
50391,0.72,Ideal,H,SI2,60.8,56.0,2252,5.79,5.83,3.53
12058,0.26,Very Good,F,VVS2,59.9,59.0,597,4.12,4.2,2.49
51388,0.71,Ideal,G,SI1,60.6,56.0,2368,5.76,5.82,3.51
27119,2.35,Premium,I,SI2,61.1,58.0,17294,8.63,8.56,5.25
43438,0.55,Ideal,F,SI1,61.8,55.0,1415,5.27,5.22,3.24
21200,1.94,Very Good,I,SI2,63.1,59.0,9344,8.01,7.89,5.02
20659,2.01,Very Good,J,SI2,59.3,63.0,8949,8.28,8.22,4.89
8377,0.31,Very Good,G,VS1,58.2,61.0,583,4.42,4.45,2.58
20296,1.21,Very Good,F,VS2,60.1,55.0,8711,6.91,7.01,4.18
14761,1.0,Premium,G,VS2,61.6,58.0,5940,6.39,6.43,3.95
22761,1.29,Very Good,E,VS1,61.8,57.0,10780,6.99,6.93,4.3
13007,1.05,Very Good,H,SI1,60.5,58.0,5406,6.55,6.6,3.98
12781,1.03,Premium,F,VS2,60.5,59.0,5330,6.6,6.52,3.97
15105,1.22,Very Good,H,SI1,61.2,60.0,6071,6.83,6.9,4.2
38252,0.31,Premium,J,VS2,62.5,60.0,380,4.31,4.36,2.71
42135,0.57,Good,F,SI2,61.9,57.7,1280,5.32,5.34,3.3
22509,1.55,Very Good,H,VS2,63.3,56.0,10546,7.38,7.32,4.65
29828,0.42,Very Good,F,SI2,61.5,59.0,710,4.81,4.85,2.97
14016,1.01,Good,G,VS2,63.7,56.0,5701,6.4,6.32,4.05
44862,0.51,Very Good,H,VS1,62.3,56.0,1628,5.1,5.13,3.18
4375,1.03,Good,D,SI2,63.8,54.0,3607,6.36,6.3,4.04
42642,0.5,Premium,F,SI1,60.1,59.0,1332,5.17,5.14,3.1
13043,0.36,Ideal,F,SI1,60.1,56.0,600,4.62,4.67,2.79
17462,1.21,Ideal,I,VVS2,62.7,56.0,7002,6.8,6.83,4.27
26019,0.31,Ideal,G,VS1,60.8,57.0,645,4.39,4.42,2.68
33224,0.39,Very Good,F,VS2,58.4,62.0,821,4.76,4.79,2.79
11453,1.01,Premium,G,SI1,62.2,58.0,5006,6.42,6.4,3.99
46107,0.58,Ideal,E,SI1,60.1,55.0,1742,5.42,5.56,3.3
4461,0.93,Premium,F,SI2,59.5,60.0,3620,6.39,6.36,3.79
28663,0.31,Ideal,G,VVS2,61.2,54.0,677,4.38,4.41,2.69
26973,1.71,Very Good,F,VS2,58.5,61.0,17052,7.88,7.79,4.58
47141,0.51,Good,D,VS2,58.0,60.0,1831,5.26,5.29,3.06
37851,0.46,Fair,G,VS2,65.3,56.0,1002,4.83,4.76,3.13
40578,0.5,Very Good,G,SI1,62.3,58.0,1153,5.06,5.08,3.16
5657,0.9,Very Good,F,SI1,63.1,58.0,3881,6.18,6.12,3.88
260,0.71,Premium,F,VS1,61.8,59.0,2790,5.73,5.69,3.53
36794,0.34,Ideal,E,VS2,62.4,56.0,956,4.49,4.45,2.79
38859,0.4,Premium,F,VS1,60.4,59.0,1050,4.76,4.75,2.87
40506,0.61,Ideal,J,SI1,62.0,55.0,1143,5.45,5.48,3.39
25994,1.53,Premium,F,VS1,60.3,58.0,15217,7.51,7.48,4.52
48428,0.7,Very Good,I,SI1,63.8,56.0,1973,5.58,5.62,3.57
37585,0.32,Ideal,F,VVS1,62.1,56.0,990,4.43,4.39,2.74
39272,0.31,Ideal,F,SI1,62.3,55.0,490,4.34,4.39,2.72
31760,0.44,Premium,G,SI1,61.0,60.0,772,4.88,4.93,2.99
9908,1.02,Very Good,H,SI1,63.5,58.0,4688,6.39,6.36,4.05
39477,0.41,Premium,E,VS1,60.8,59.0,1079,4.76,4.82,2.91
34447,0.31,Ideal,E,VVS2,61.8,54.0,864,4.34,4.36,2.69
25452,2.0,Premium,I,SI2,61.3,59.0,14208,8.13,8.09,4.97
32524,0.42,Ideal,G,VVS2,62.0,56.0,798,4.79,4.83,2.98
37697,0.41,Ideal,J,VVS1,62.0,57.0,994,4.79,4.73,2.95
31922,0.3,Premium,G,VS1,62.8,59.0,776,4.27,4.23,2.67
16778,1.02,Premium,G,VS1,62.0,56.0,6683,6.5,6.43,4.01
8770,0.8,Very Good,H,VVS1,62.9,58.0,4468,5.82,5.88,3.68
38189,0.41,Premium,D,SI1,62.1,59.0,1015,4.76,4.74,2.95
51887,0.72,Premium,D,SI2,60.5,60.0,2429,5.82,5.72,3.49
37980,0.51,Very Good,H,SI1,61.2,55.0,1008,5.19,5.21,3.18
48039,0.79,Premium,J,SI1,58.8,62.0,1924,6.03,6.01,3.54
52753,0.78,Ideal,G,SI2,62.1,54.0,2561,5.92,5.94,3.68
9538,1.01,Very Good,H,SI1,58.5,56.0,4619,6.6,6.69,3.89
23954,1.64,Ideal,I,VS1,62.1,55.0,12089,7.57,7.59,4.71
3168,1.01,Premium,I,SI1,62.7,58.0,3337,6.4,6.33,3.99
324,1.0,Premium,J,SI2,62.3,58.0,2801,6.45,6.34,3.98
12992,1.26,Premium,I,SI2,62.2,58.0,5398,6.98,6.92,4.32
35149,0.32,Ideal,E,VVS2,62.3,55.0,890,4.37,4.4,2.73
42434,0.53,Ideal,D,SI2,60.4,57.0,1314,5.26,5.3,3.19
2025,1.52,Good,E,I1,57.3,58.0,3105,7.53,7.42,4.28
50522,0.7,Very Good,E,SI2,63.1,56.0,2273,5.66,5.63,3.56
28276,0.25,Ideal,G,SI1,62.3,53.0,363,4.06,4.09,2.54
37344,0.31,Ideal,D,VVS2,62.0,56.0,982,4.37,4.34,2.7
22998,1.13,Ideal,F,VVS1,61.7,56.0,11051,6.68,6.75,4.14
5917,0.73,Ideal,D,VS1,60.9,55.0,3937,5.83,5.86,3.56
7063,0.33,Ideal,I,VVS2,62.7,54.0,579,4.42,4.45,2.78
43248,0.38,Premium,D,VVS1,60.4,59.0,1400,4.7,4.71,2.84
32224,0.31,Ideal,G,VVS1,61.9,55.0,789,4.38,4.41,2.72
7870,0.9,Good,G,VS2,63.7,60.0,4309,6.02,5.98,3.82
51039,0.75,Premium,I,VS2,60.0,57.0,2329,5.93,5.9,3.55
2077,0.75,Premium,E,VS2,59.9,61.0,3108,5.97,5.91,3.56
51395,0.51,Very Good,E,VVS1,59.7,59.0,2369,5.19,5.2,3.1
20181,1.51,Premium,H,VS2,58.7,61.0,8630,7.51,7.45,4.39
3308,0.73,Very Good,E,VS1,60.9,61.0,3370,5.79,5.81,3.53
31784,0.42,Premium,F,SI1,60.0,59.0,773,4.85,4.88,2.92
30880,0.33,Premium,E,SI1,60.2,58.0,743,4.55,4.49,2.72
48751,0.56,Ideal,F,VS1,61.9,55.0,2016,5.36,5.32,3.3
50766,0.75,Ideal,J,VS1,62.9,57.0,2300,5.74,5.81,3.63
7002,1.0,Good,D,SI1,57.6,62.0,4155,6.62,6.5,3.78
20191,1.04,Ideal,G,VVS1,62.2,55.0,8637,6.48,6.51,4.04
46966,0.3,Ideal,I,VVS2,61.8,56.0,529,4.31,4.33,2.67
36846,0.37,Ideal,F,VS2,61.1,57.0,957,4.67,4.63,2.84
53552,0.7,Ideal,E,VS2,62.5,55.0,2693,5.73,5.7,3.57
44340,0.72,Premium,J,SI1,60.4,61.0,1579,5.87,5.82,3.53
11096,1.0,Premium,D,SI2,59.9,59.0,4928,6.48,6.44,3.87
12268,1.24,Premium,I,SI1,62.9,60.0,5208,6.8,6.74,4.26
52344,0.72,Fair,E,SI1,56.9,61.0,2498,5.91,5.97,3.38
43581,0.41,Ideal,E,VVS1,61.9,55.0,1431,4.79,4.78,2.96
40430,0.47,Ideal,H,VS2,61.7,57.0,1136,4.99,5.03,3.09
4452,0.9,Premium,F,SI2,61.4,58.0,3619,6.13,6.19,3.78
16705,0.3,Premium,H,SI1,61.2,60.0,421,4.29,4.31,2.63
14964,1.01,Premium,G,VS2,61.6,58.0,6027,6.45,6.4,3.96
25850,3.0,Good,J,SI2,59.3,64.0,14918,9.32,9.19,5.5
50456,0.77,Good,I,SI1,62.3,55.0,2264,5.88,5.93,3.68
39169,0.4,Ideal,J,IF,62.6,56.0,1063,4.75,4.71,2.96
27167,2.01,Very Good,I,VS2,63.8,59.0,17422,7.89,7.85,5.02
8386,0.35,Good,F,SI1,63.1,56.0,583,4.46,4.51,2.83
34453,0.32,Ideal,I,IF,62.2,57.0,864,4.37,4.35,2.71
42344,0.5,Good,E,VS2,64.1,58.0,1299,5.01,5.03,3.22
39516,0.32,Ideal,E,VVS2,60.8,57.0,1080,4.46,4.42,2.7
47349,0.5,Ideal,D,VS2,62.8,56.0,1845,5.08,5.04,3.18
9375,0.32,Premium,D,SI1,60.2,58.0,589,4.4,4.43,2.66
8620,1.05,Premium,F,SI1,61.8,58.0,4445,6.51,6.44,4.01
31406,0.3,Ideal,G,VVS1,61.7,57.0,764,4.32,4.34,2.67
45387,0.55,Very Good,G,VS1,59.4,62.0,1667,5.32,5.36,3.17
32508,0.4,Premium,E,SI2,58.7,59.0,798,4.82,4.78,2.82
45458,0.5,Premium,E,VS1,62.2,58.0,1675,5.03,5.06,3.14
23262,1.51,Premium,H,VS2,62.8,60.0,11268,7.28,7.25,4.56
20848,1.5,Good,E,SI2,63.9,58.0,9072,7.26,7.21,4.62
5663,0.91,Very Good,H,VS1,62.7,63.0,3881,6.1,6.03,3.8
27710,0.32,Premium,H,VS2,61.9,58.0,648,4.39,4.37,2.71
6558,1.07,Premium,I,SI1,58.4,60.0,4075,6.78,6.68,3.93
12387,0.33,Ideal,H,VS1,61.9,55.0,598,4.46,4.49,2.77
2452,0.71,Ideal,H,VS2,61.9,55.0,3189,5.74,5.77,3.56
43986,0.26,Ideal,G,SI1,62.0,54.0,394,4.08,4.11,2.54
10300,0.9,Very Good,E,SI1,62.8,58.0,4760,6.09,6.13,3.84
29308,0.25,Ideal,G,VS1,62.7,54.0,438,4.05,4.08,2.55
32532,0.35,Ideal,H,VVS1,61.7,56.0,798,4.53,4.55,2.8
31839,0.34,Ideal,H,VVS1,62.0,54.0,775,4.46,4.48,2.77
366,0.93,Premium,J,SI2,61.9,57.0,2807,6.21,6.19,3.84
28364,0.4,Good,D,SI1,60.3,61.0,667,4.74,4.78,2.87
14697,1.0,Good,F,VS2,63.7,59.0,5929,6.27,6.32,4.01
15815,2.14,Fair,H,I1,66.4,56.0,6328,8.0,7.92,5.29
10328,1.15,Very Good,J,VS2,62.9,57.0,4766,6.73,6.63,4.2
27646,2.01,Fair,G,SI1,70.6,64.0,18574,7.43,6.64,4.69
16101,1.24,Very Good,G,SI1,61.8,59.0,6438,6.85,6.88,4.24
5163,1.01,Very Good,I,SI2,62.1,56.0,3770,6.41,6.45,3.99
44762,0.52,Very Good,G,VS1,59.5,58.0,1621,5.21,5.28,3.12
38717,0.41,Ideal,G,VS2,61.4,59.0,1042,4.78,4.76,2.93
16295,1.22,Ideal,F,SI2,62.5,56.0,6518,6.85,6.81,4.27
24482,1.71,Good,I,VS1,63.7,58.0,12755,7.58,7.54,4.81
7498,0.7,Very Good,E,VVS2,61.7,57.0,4240,5.68,5.71,3.51
5346,0.93,Premium,D,SI1,60.8,60.0,3812,6.3,6.24,3.81
39337,0.49,Premium,F,SI1,60.5,60.0,1072,5.1,5.08,3.08
26298,1.7,Premium,G,VS2,59.0,58.0,15797,7.8,7.85,4.62
21093,1.11,Ideal,G,VS1,61.3,55.0,9261,6.67,6.71,4.1
38523,0.34,Ideal,E,VS1,61.8,57.0,1033,4.5,4.47,2.77
51670,0.72,Ideal,E,SI2,62.3,54.0,2398,5.75,5.78,3.59
31791,0.42,Good,E,SI1,63.4,56.0,773,4.74,4.82,3.03
3445,0.9,Premium,H,SI1,61.4,60.0,3387,6.13,6.08,3.75
23468,1.5,Premium,H,VS2,61.8,59.0,11464,7.35,7.3,4.53
10603,1.17,Very Good,I,SI1,62.6,58.0,4826,6.64,6.71,4.18
39915,0.51,Very Good,I,SI2,60.5,56.0,1105,5.23,5.25,3.17
23880,1.27,Ideal,F,VS1,61.6,55.0,11973,6.97,7.03,4.31
2397,0.32,Very Good,G,VS2,62.0,59.0,561,4.37,4.41,2.72
31967,0.26,Premium,F,VS1,59.5,58.0,452,4.18,4.22,2.5
22724,1.54,Ideal,D,SI2,61.6,57.0,10740,7.4,7.44,4.57
20495,1.2,Very Good,F,VS2,62.4,58.0,8829,6.75,6.81,4.23
19112,1.05,Premium,F,VS1,61.0,58.0,7879,6.6,6.55,4.01
3296,0.71,Very Good,D,VS2,61.9,59.0,3366,5.68,5.72,3.53
42297,0.32,Ideal,H,VS2,62.0,55.0,505,4.38,4.4,2.72
7875,0.9,Good,F,VS2,63.8,55.0,4309,6.09,6.13,3.9
25404,2.06,Very Good,J,VS2,62.6,58.0,14119,8.05,8.08,5.05
2234,0.71,Very Good,F,VS2,63.3,57.0,3146,5.65,5.69,3.59
23587,2.01,Ideal,G,SI2,61.5,55.0,11602,8.15,8.11,5.0
19825,1.07,Ideal,G,VVS2,62.4,54.0,8393,6.51,6.56,4.08
35768,0.4,Ideal,E,VS2,61.1,56.0,912,4.75,4.77,2.91
33249,0.45,Ideal,I,VS1,61.6,54.0,825,4.95,4.99,3.06
24507,1.5,Premium,G,VS2,62.5,59.0,12787,7.27,7.23,4.53
40989,0.42,Premium,E,VS1,59.5,59.0,1181,4.88,4.86,2.9
12577,1.2,Premium,H,SI2,62.5,58.0,5280,6.76,6.81,4.24
12159,1.08,Ideal,D,SI2,59.1,60.0,5177,6.7,6.76,3.98
